section,descriçao,Tipo,valor,quartos,banheiros,metros_quadrados,vagas_carro,cidade,bairro,data de postagem
33,Imóvel para venda possui 88 metros quadrados com 2 quartos em Jardim Bandeirantes - Maraca,casa,195.000,2,2,88,,Maracanaú, Jardim Bandeirantes,18 de ago 23:36
34,Imóvel para venda com 88 metros quadrados com 2 quartos em Jardim Bandeirantes - Maracanaú,casa,195.000,2,2,88,,Maracanaú, Jardim Bandeirantes,18 de ago 23:36
35,Imóvel para venda possui 100 metros quadrados com 3 quartos em Jardim Bandeirantes - Marac,casa,195.000,3,2,100,,Maracanaú, Jardim Bandeirantes,18 de ago 23:36
36,Imóvel para venda com 88 metros quadrados com 2 quartos em Mestre Antônio - Caucaia - CE,casa,199.999,2,2,88,,Caucaia, Mestre Antônio,18 de ago 23:36
37,Investimento Inteligente! Conquiste patrimônio e segurança financeira com esta casa duplex,casa,1.480.148,4,4,230,,Eusébio,,18 de ago 23:07
38,Repasse,casa,35.000,2,2,,,Itaitinga, Gereraú,18 de ago 23:00
39,Casa plana lindo projeto com 3 quartos churrasqueira no Eusebio,casa,420.014,3,3,106,,Eusébio,,18 de ago 22:31
40,O.B.S. Vende-se uma casa na caponga praia,casa,200.000,2,2,168,,Cascavel, Caponga,18 de ago 22:21
41,Imóvel para venda Em Cocó - Fortaleza - CE,casa,550.000,3,1,95,1,Fortaleza, Cocó,18 de ago 22:10
42,Casa porteira fechada com piscina na Cidade Alpha Ceará,casa,3.150.000,4,4,302,,Eusébio,,18 de ago 22:06
43,Casa com Padrão de qualidade elevado,casa,410.027,3,3,97,,Eusébio,,18 de ago 22:06
44,Casa toda mobiliada e projetada em condomínio em Fortaleza,casa,1.350.135,3,3,229,,Fortaleza, Sabiaguaba,18 de ago 22:06
45,Excelente oportunidade no condomínio Jardins de Murano com moveis projetados,casa,1.390.139,5,5,254,,Eusébio,,18 de ago 22:05
46,Duplex em rua privativa todo mobiliado e com piscina no Eusébio,casa,1.200.012,4,4,190,,Eusébio,,18 de ago 22:05
47,Casa no Ancuri em rua sem saída com 3 quartos,casa,230.014,3,2,90,,Eusébio,,18 de ago 22:05
48,Troca ou venda.,casa,130.000,3,3,,,Caucaia, Parque Guadalajara (Jurema),18 de ago 21:26
49,Linda casa nova com 4 suites + dependência na Cidade Alpha Ceará,casa,2.290.000,4,4,345,,Eusébio,,18 de ago 21:06
50,Casa em rua privativa com acesso controlado no Lago Jacarey,casa,595.000,4,5,178,,Eusébio,,18 de ago 21:06
1,Mansão de esquina no Azur Condominio Lago projetada e mobiliada,casa,4.490.000,5,5,400,,Eusébio,,18 de ago 21:06
2,Casa imponente com muito charme e elegância e modernidade pra você,casa,391.005,3,3,112,,Eusébio,,18 de ago 21:06
3,Casa diferenciada a venda na Cidade Alpha,casa,1.780.175,4,4,260,,Eusébio,,18 de ago 21:00
4,Estou vendendo essa casa no valor de 80 mil capuan Caucaia próximo a lagoa do capuan,casa,,2,2,1,1,Caucaia, Capuan,18 de ago 20:55
5,Lançamento no Bairro Edson Queiroz duplex com 3 suites,casa,639.999,3,3,123,,Eusébio,,18 de ago 20:55
6,"Casa duplex com piscina, dependência e poço na Cidade Alpha",casa,1.790.010,4,4,254,,Eusébio,,18 de ago 20:54
7,Duplex fino acabamento com 3 suítes amplas,casa,580.045,3,3,149,,Eusébio,,18 de ago 20:54
8,Essa casa tem tudo para o seu bem estar,casa,460.023,3,3,141,,Eusébio,,18 de ago 20:54
9,"Casa porteira fechada em Alphaville Fortaleza, grande oportunidade",casa,3.900.390,5,4,365,,Eusébio,,18 de ago 20:54
10,Casa duplex poente com deck e piscina na Cidade Alpha,casa,1.650.075,4,4,223,,Eusébio,,18 de ago 20:54
11,Casa porteira fechada sem vizinhos de fundo no Terras Alphaville Ceará,casa,1.650.147,4,4,227,,Eusébio,,18 de ago 20:54
12,Duplex fino acabamento com 4 quartos no Mondubim,casa,525.052,4,4,135,,Eusébio,,18 de ago 20:54
13,Casa duplex na Av Santa Cecilia com 4 quartos,casa,630.003,4,3,134,,Eusébio,,18 de ago 20:54
14,Vendo metade de uma casa localizado jangurussu,casa,30.000,,,,,Fortaleza, Jangurussu,18 de ago 20:51
15,"Casa duolex com 6 quartos , sendo 2 suites, com varandas na frente da casa e atrás ( nasce",casa,300.000,5,3,250,,Fortaleza, Sabiaguaba,18 de ago 20:24
16,CASA DE REPASSE NO PASSARÉ//CONDOMÍNIO FECHADO !!!,casa,125.000,3,2,75,,Fortaleza, Prefeito José Walter,18 de ago 19:56
17,Venda de um imóvel.,casa,65.000,2,1,160,,Fortaleza, Granja Lisboa,18 de ago 19:42
18,"Vários Imóveis a Venda, Alguns em Aquiraz , outro em São Paulo. So ler as descrições.",casa,1,3,3,100,,Aquiraz,,18 de ago 19:38
19,Casa duplex com excelente acabamento e paisagismo no Eusébio,casa,530.019,3,3,122,,Eusébio,,18 de ago 19:29
20,Casa nova top próxima ao shopping Eusébio,casa,590.060,4,4,174,,Eusébio,,18 de ago 19:29
21,Casa à venda na Parquelândia em Fortaleza/CE,casa,580.000,3,3,184,,Fortaleza, Parquelândia,18 de ago 19:08
22,Casa plana linda com 3 suites no Eusébio,casa,490.009,3,3,101,,Eusébio,,18 de ago 19:07
23,Casa plana com fino acabamento e excelente acesso a br 116 e washington soares,casa,420.013,3,3,117,,Eusébio,,18 de ago 19:06
24,Casa duplex para repasse em condominio no Eusébio,casa,290.000,4,3,149,,Eusébio,,18 de ago 19:06
25,"Residencia frente praça com 4 suites, escritório e dependência na Cidade Alpha Ceará",casa,2.900.029,5,5,356,,Eusébio,,18 de ago 19:06
26,"Duplex novo, fino acabamento em pedra e fachada com pele de vidro na Cidade Alpha",casa,1.790.009,4,4,260,,Eusébio,,18 de ago 18:30
27,Duplex com 100m² fino padrão de acabamento em condominio no Eusébio,casa,539.000,3,3,100,,Eusébio,,18 de ago 18:30
28,"Repasse Casa plana com 2 quartos em rua privativa em Pedras, Fortaleza",casa,60.006,2,2,65,1,Fortaleza, Pedras,18 de ago 18:30
29,"Duplex 100% porcelanato, 4 quartos, terreno amplo no Eusébio",casa,650.056,4,4,116,,Eusébio,,18 de ago 18:19
30,Duplex com 4 suites piscina e dependencia na Cidade Alpha,casa,1.590.007,4,4,248,,Eusébio,,18 de ago 18:19
31,Duplex de Alto Padrão em Rua Privativa na melhor localização do Eusébio,casa,999.900,4,3,196,,Eusébio,,18 de ago 18:19
32,Casa de luxo e conforto no Azur Condominio Lago,casa,3.980.000,5,5,400,,Eusébio,,18 de ago 18:19
33,Mansão de alto padrão em Fortaleza com piscina,casa,1.150.123,4,5,600,,Fortaleza, José de Alencar,18 de ago 18:18
34,Casa duplex de esquina em condomínio à venda no Eusébio,casa,900.009,3,4,225,,Eusébio,,18 de ago 18:18
35,Vendo uma casa,casa,180.000,3,2,50,,Fortaleza, Autran Nunes,26-08-2024  17:47
36,Vendo casa em contrução bairro Urucutuba terreno 7.5 por 30,casa,50.000.000,2,2,,,Fortaleza, Granja Portugal,18 de ago 17:38
37,"Casa no Pacheco 230,000 (repasse 70,000)",casa,230.000,2,3,,,Caucaia, Pacheco,18 de ago 17:35
38,Casa 100% projetada e mobiliada pra locação na Cidade Alpha,casa,15.002,4,4,250,,Eusébio,,18 de ago 17:30
39,Casa duplex no Centro do Eusébio em rua privativa com excelente custo beneficio,casa,506.000,4,4,127,,Eusébio,,18 de ago 17:30
40,Duplex lindo com móveis projetados e excelente acabamento na Cidade Alpha,casa,1.690.016,4,4,245,,Eusébio,,18 de ago 17:30
41,"Casa de condomínio dúplex, Passaré, com 93,84 m², 03 quartos",casa,600.000,3,3,94,,Fortaleza, Passaré,18 de ago 17:15
42,Casa alphaville terras 1,casa,1.299.000,5,5,272,,Eusébio, Cidade Alpha,18 de ago 17:06
43,(REPASSE) - entrada negociavel (RECEBO CARRO),casa,70.000,2,2,,,Fortaleza, Guajeru,18 de ago 16:55
44,Vendo Excelente Casa no Bairro Mestre Antônio!,casa,180.000,2,2,70,1,Caucaia, Mestre Antônio,18 de ago 16:51
45,VENDO CASA NA ESTRADA VELHA DO ICARAÍ,casa,800.000,3,4,,,Caucaia, Camurupim,18 de ago 16:46
46,Vendo uma linda casa do lado do cidades kariri,casa,300.000,3,2,187,,Barbalha,,18 de ago 16:36
47,"Casa com 3 dormitórios à venda, 145 m² por R$ 750.000 - Sapiranga - Fortaleza/CE",casa,750.000,3,4,145,,Fortaleza, Sapiranga-Coité,18 de ago 16:29
48,A sua família merece morar melhor,casa,370.163,2,2,71,,Eusébio,,18 de ago 16:25
49,Casa plana com amplo terreno 3 suites super moderna no Eusébio,casa,539.000,3,3,130,,Eusébio,,18 de ago 16:25
50,Casa diferenciada com 5 suites e dependência na Cidade Alpha Ceará,casa,2.990.014,5,5,396,,Eusébio,,18 de ago 16:25
1,Casa vende se,casa,45.000,2,2,,,Fortaleza, Passaré,18 de ago 15:59
2,Duplex lindo pra vender prox a Estrada do fio,casa,440.034,3,3,92,,Eusébio,,18 de ago 15:51
3,Vendo excelente duplex no bairro Rodolfo Teófilo.,casa,700.000,4,4,185,,Fortaleza, Rodolfo Teófilo,18 de ago 15:44
4,Vende se um lindo duplex perto do norte shopping jóquei,casa,250.000,4,2,110,1,Fortaleza, Jóquei Clube,18 de ago 15:33
5,"Terreno com imóvel, para quem tem faro comercial.",casa,850.000,3,3,269,1,Fortaleza, Bela Vista,18 de ago 15:10
6,vendo casa metropole sul,casa,,4,3,250,,Caucaia, Arianópolis (Jurema),18 de ago 15:06
7,Casa 12x50,casa,230.000,2,1,600,,Caucaia, Tabapuá Brasília,26-08-2024  14:58
8,"Casa em Pedras - 2 quartos, 3 banheiros, área ampla e quintal",casa,285.000,2,3,,,Itaitinga, Pedras,18 de ago 14:54
9,Duplex - Leandro Bezerra,casa,450.000,3,3,120,,Juazeiro do Norte, Leandro Bezerra de Meneses,18 de ago 14:44
10,Casa a Venda,casa,120.000,2,1,,,Fortaleza, Canindezinho,18 de ago 14:35
11,Duplex com terreno de 500 m2,casa,130.000,2,1,534,,Maracanaú, Pajuçara,18 de ago 14:33
12,Imóvel para venda possui 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,185.000,2,2,90,,Itaitinga,,18 de ago 14:21
13,Imóvel para venda possui 90 metros quadrados com 2 quartos em Barrocão - Itaitinga - CE,casa,180.000,2,2,90,,Itaitinga,,18 de ago 14:19
14,Casa na Messejana duplex,casa,280.000,5,5,180,,Fortaleza, Guajeru,18 de ago 14:01
15,Vindo casa na lagoa redonda,casa,120.000,3,2,120,,Fortaleza, Lagoa Redonda,26-08-2024  13:33
16,Repasse de casa no ancuri,casa,70.000,2,2,80,,Itaitinga,,18 de ago 13:11
17,Casa repasse no ancuri,casa,70.000,2,2,80,,Itaitinga,,18 de ago 13:06
18,Repasse de casa no ancuri,casa,70.000,2,2,80,,Itaitinga,,18 de ago 13:06
19,"Repasse no ancuri, valor negociavel",casa,70.000,2,2,80,,Itaitinga,,18 de ago 13:05
20,Casa de Alto Padrão - 400m² de Luxo e Conforto com Acabamento Premium,casa,3.950.000,5,4,400,,Eusébio,,18 de ago 13:00
21,Benfica,casa,500.000,4,3,401,,Fortaleza, Benfica,18 de ago 12:58
22,"Oportunidade de Casa no Ancuri com 3 Quartos,mais informações",casa,230.000,3,2,90,,Itaitinga,,18 de ago 12:41
23,"Última Unidade no Eusébio, não Perca,Casa de Alto padrão com custo benefício,Fale",casa,295.000,3,2,83,,Eusébio,,18 de ago 12:28
24,CASA DUPLEX NI CENTRO DE JUAZEIRO DO NORTE,casa,772.000,4,4,356,,Juazeiro do Norte, Salesianos,18 de ago 12:21
25,Casa no Conjunto Ceara 03quartos 01 vaga,casa,195.000,3,2,153,1,Fortaleza, Conjunto Ceará I,18 de ago 12:12
26,Vendo uma casa,casa,75.000,4,1,26000,1,Caucaia, Parque Leblon,18 de ago 11:36
27,"Casa duplex para venda com porteira fechada, toda mobiliada, em Muriti - Crato - CE",casa,1.300.000,4,4,450,,Crato, Muriti,18 de ago 11:24
28,"Oportunidade Imperdível: Casas Novas, Arejadas e Modernas!",casa,279.000,2,2,95,,Maracanaú, Pajuçara,18 de ago 11:06
29,"Condomínio Alphaville Fortaleza - Casa á Venda com 8 quartos, 8 vagas, 800m² (CA0163)",casa,13.500.000,5,5,800,,Eusébio,,18 de ago 11:01
30,belíssima casa 200m2 - 3 dormitórios - 2 banheiros !,casa,200.000,3,2,200,,Fortaleza, Planalto Ayrton Senna,18 de ago 10:40
31,Contemporâneo (Eusébio Green House),casa,899.900,4,5,158,,Eusébio, Coité,18 de ago 10:38
32,Casa Plana 2 Dormitórios 2 Suítes- A 2km da Praia do Japão - Aquiraz-CE,casa,225.000,2,2,78,,Aquiraz,,18 de ago 10:36
33,Casa a Venda . Por trás da Padaria O PÃO. da Av Silas Munguba,casa,90.000,2,2,,,Fortaleza, Itaperi,18 de ago 10:31
34,"Casa 3 em 1 só, com ponto comercial",casa,350.000,5,4,,,Caucaia, Arianópolis (Jurema),18 de ago 10:08
35,Oportunidade Imperdível: Venda de Casa Duplex em Condomínio na Lagoa Redonda,casa,310.000,4,5,123,,Fortaleza, Lagoa Redonda,18 de ago 10:03
36,"Casa com 2 dormitórios à venda, 145 m² por R$ 650.000 - Praia de Iracema - Fortaleza/CE",casa,650.000,2,3,145,1,Fortaleza, Praia de Iracema,18 de ago 10:01
37,Casa duplex 60m² 2 quartos para venda Passaré - Fortaleza Ceará,casa,210.000,2,2,60,1,Fortaleza, Passaré,18 de ago 09:45
38,Vende excelente casa na vila manuel sátiro,casa,550.000,3,5,220,,Fortaleza, Manoel Sátiro,18 de ago 09:14
39,VENDE CASA LAGOA REDONDA 02 QUARTOS,casa,200.000,2,1,85,,Fortaleza, José De Alencar,18 de ago 08:40
40,Casa duplex a venda! Aceita proposta! Ótima localização.,casa,470.000,3,4,210,1,Fortaleza, Centro,18 de ago 07:38
41,"Casa com 2 quartos à venda, 55 m² por R$ 250.000 - Edson Queiroz - Fortaleza/CE",casa,250.000,2,2,55,,Fortaleza, Edson Queiroz,18 de ago 04:50
42,CONDOMINIO MAGNA ACACIA - CASA DUPLEX DE ALTO PADRÃO COM 3 SUÍTES A VENDA NO EUSÉBIO - TAM,casa,1.200.000,3,4,236,,Eusébio, Tamatanduba,18 de ago 00:52
43,Mansao duplex em Messejana - Fortaleza,casa,2.500.000,4,5,600,,Fortaleza, Messejana,18 de ago 00:46
44,A melhor oportunidade? casa pronta pra morar,casa,160.000,2,2,,,Pacatuba, São Luiz,18 de ago 00:15
45,Imóvel para venda possui 89 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú -,casa,330.000,3,2,89,,Maracanaú, Luzardo Viana,17 de ago 23:51
46,Imóvel para venda possui 89 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú -,casa,330.000,3,2,89,,Maracanaú, Luzardo Viana,17 de ago 23:44
47,Imóvel para venda possui 131 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú -,casa,460.000,3,3,131,,Maracanaú, Luzardo Viana,17 de ago 23:42
48,Imóvel para venda possui 131 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú -,casa,460.000,3,3,131,,Maracanaú, Luzardo Viana,17 de ago 23:36
49,Imóvel para venda tem 90 metros quadrados com 3 quartos em Jarí - Maracanaú - CE,casa,250.000,3,2,90,,Maracanaú, Jarí,17 de ago 23:23
50,Imóvel para venda com 90 metros quadrados com 3 quartos em Jarí - Maracanaú - CE,casa,250.000,3,2,90,,Maracanaú, Jarí,17 de ago 23:13
1,Imóvel para venda com 82 metros quadrados com 3 quartos em Mucunã - Maracanaú - CE,casa,225.000,3,2,82,,Maracanaú, Mucunã,17 de ago 23:05
2,Imóvel para venda possui 82 metros quadrados com 3 quartos em Mucunã - Maracanaú - CE,casa,225.000,3,2,82,,Maracanaú, Mucunã,17 de ago 23:02
3,Imóvel para venda tem 81 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú - CE,casa,225.000,3,2,81,1,Maracanaú, Luzardo Viana,17 de ago 22:58
4,Imóvel para venda com 80 metros quadrados com 3 quartos em Luzardo Viana - Maracanaú - CE,casa,225.000,3,2,80,1,Maracanaú, Luzardo Viana,17 de ago 22:57
5,Casa em condomínio no Eusébio,casa,811.000,3,4,143,,Eusébio, Tamatanduba,17 de ago 22:24
6,"Casa com 3 dormitórios à venda, 125 m² por R$ 599.000,00 - Cidade dos Funcionários - Forta",casa,599.000,3,4,125,,Fortaleza, Cidade dos Funcionários,17 de ago 22:20
7,Casa à Venda na Parquelândia em Fortaleza/CE,casa,1.199.000,5,4,544,,Fortaleza, Parquelândia,17 de ago 22:05
8,"Casa com 4 dormitórios à venda por R$ 6.900.000,00 - Engenheiro Luciano Cavalcante - Forta",casa,6.900.000,4,5,2760,,Fortaleza, Engenheiro Luciano Cavalcante,17 de ago 22:01
9,"Casa com 5 dormitórios à venda, 458 m² por R$ 4.000.000,00 - Cararu - Eusébio/CE",casa,4.000.000,5,5,458,,Eusébio,,17 de ago 21:59
10,"Casa com 3 dormitórios à venda, 97 m² por R$ 300.000,00 - Lagoa Redonda - Fortaleza/CE",casa,300.000,3,3,98,,Fortaleza, Lagoa Redonda,17 de ago 21:52
11,"Casa para Venda em Fortaleza, José de Alencar, 3 dormitórios, 3 suítes, 7 banheiros, 2 vag",casa,1.600.000,3,5,340,,Fortaleza, José de Alencar,17 de ago 21:39
12,"Casa residencial com 6 kitinetes (1 desculpado), gerando uma renda de R$ 3.500,00 à venda",casa,890.000,5,5,368,,Fortaleza, José Bonifácio,17 de ago 21:35
13,Duplex Residencial com 240m² no bairro José de Alencar,casa,495.000,3,2,240,,Fortaleza, José de Alencar,17 de ago 21:35
14,"Casa com 2 dormitórios à venda, 90 m² por R$ 280.000,00 - Maraponga - Fortaleza/CE",casa,280.000,2,3,90,,Fortaleza, Dendê,17 de ago 21:23
15,"Grande Investimento na Maraponga, Dúplex de Alto padrão,mais informações",casa,640.000,4,3,100,,Fortaleza, Jardim Cearense,17 de ago 21:16
16,"Grande Investimento, Dúplex de Alto Padrão no melhor do Eusébio,mais informações",casa,539.000,3,3,100,,Eusébio, Coaçu,17 de ago 20:55
17,Casa em Pindoretama na rua Principal,casa,240.000,2,2,,,Pindoretama,,17 de ago 20:36
18,Casa lagoa do banana/Cumbuco,casa,1.200.000,4,5,3600,,Caucaia, Lagoa do Banana,17 de ago 19:57
19,Casa à venda Paracuru-CE,casa,140.000,3,1,600,,Paracuru,,17 de ago 19:54
20,Casa nova!,casa,160.000,2,2,91,,Fortaleza, Jangurussu,17 de ago 19:53
21,Casa para venda,casa,140.000,2,1,,,Fortaleza, Passaré,17 de ago 19:06
22,Casa,casa,35.000,,,,,Fortaleza, Canindezinho,17 de ago 18:49
23,Casa no bairro Frei Damião,casa,40.000,2,1,50,,Juazeiro do Norte, Frei Damião,17 de ago 18:09
24,Casa duplex com piscina,casa,300.000,5,3,,,Guaiúba,,17 de ago 17:51
25,Vende-se Chácara - Aceito Trocas,casa,,3,2,,,Guaiúba,,17 de ago 17:47
26,Vendo uma casa,casa,16.000,,,,,Fortaleza, Edson Queiroz,17 de ago 16:29
27,Casa a venda com 4 quartos em Cidade Alpha - Eusébio - CE,casa,1.895.000,4,5,236,,Eusébio, Cidade Alpha,17 de ago 16:28
28,Casa a venda com 4 quartos em Lagoinha - Eusébio - CE,casa,1.400.000,4,5,244,,Eusébio,,17 de ago 16:24
29,Casa a venda com 5 quartos na Cidade Alpha - Eusébio - CE,casa,1.795.000,5,5,252,,Eusébio, Cidade Alpha,17 de ago 16:20
30,Casa na Praia do Preá de 165 m2!,casa,450.000,3,3,165,,Cruz,,17 de ago 16:20
31,Casa,casa,65.000,2,1,,,Pacatuba,,17 de ago 16:18
32,Casa para venda com 5 quartos em Alphaville Fortaleza,casa,3.895.000,5,5,425,,Eusébio, Cararu,17 de ago 16:14
33,Casa para venda com 4 quartos no Iguape,casa,580.000,4,3,240,,Aquiraz, Centro,17 de ago 16:11
34,"Casa 03 Quartos suítes 620.000,00 - 9.8134.7533",casa,620.000,4,4,139,,Fortaleza, Dendê,17 de ago 16:10
35,Imóvel para venda tem 82 metros quadrados com 2 quartos em Timbu - Eusébio - CE,casa,320.000,2,2,82,,Eusébio,,17 de ago 16:04
36,Casa,casa,,2,1,,,Pacatuba, Centro,17 de ago 15:27
37,Vendo casa duplex próximo do centro de Beberibe,casa,550.000,3,2,,,Fortaleza, Salinas,17 de ago 15:08
38,VENDO OU TROCO,casa,15.000,,,,,Fortaleza, Manuel Dias Branco,17 de ago 14:53
39,Porto das dunas - Marvilhosa casa com 4 suites a venda,casa,1.100.000,4,5,332,,Aquiraz,,17 de ago 14:44
40,Casa na bela vista,casa,3.000,3,2,4,,Fortaleza, Pici,25-08-2024  14:39
41,"The village, flecheiras ceará",casa,1.500.000,4,5,165,,Trairi,,25-08-2024  14:15
42,Casa a venda no Siqueira,casa,160.000,2,2,50,1,Fortaleza, Siqueira,17 de ago 13:53
43,Vendo casa em condomínio. Quitada e documentada!,casa,150.000,2,1,67,1,Fortaleza, Boa Vista-Castelão,17 de ago 13:43
44,3 grandes galpão metalico com duas casas comerciais. Loteamento Paraiso do Eusebio,casa,410.000,4,3,720,,Aquiraz,,17 de ago 13:08
45,Casa no bom jardim,casa,75.000,2,2,40,,Fortaleza, Siqueira,17 de ago 13:06
46,Casa a Venda na Av Dr Theberge,casa,250.000,3,2,94,,Fortaleza, Centro,17 de ago 12:48
47,Casa em caucaia,casa,60.000,2,1,,,Caucaia, Itambé,17 de ago 12:47
48,VENDO CASA BEM LOCALIZADO NO BAIRRO JEREISSATI 1 EM MARACANAÚ,casa,90.000,,,,,Maracanaú, Jereissati I,17 de ago 12:41
49,"Lançamento Casas Duplex, 150 m2, Vista mar, Alto Padrão, 3 suítes, com ou sem Piscina",casa,599.000,3,5,200,,Caucaia, Parque Leblon,17 de ago 12:28
50,"Parangaba, Casa plana 05 quartos, 06 banheiros, 10 vagas, 12m x 31,50m, CP 100",casa,800.000,5,5,378,,Fortaleza, Parangaba,17 de ago 12:22
1,Casa a venda com 3 quartos em Pajuçara - Maracanaú - CE,casa,295.000,3,3,94,,Maracanaú, Pajuçara,17 de ago 12:16
2,Casa pra vender,casa,250.000,2,1,,,Guaiúba,,17 de ago 12:10
3,Venda Linda Casa de Praia em Icapuí,casa,480.000,4,4,320,,Icapuí,,25-08-2024  12:00
4,"Casa Duplex para Venda em Fortaleza, Presidente Kennedy, 4 dormitórios, 4 suítes, 5 banhei",casa,830.000,4,5,234,,Fortaleza, Presidente Kennedy,17 de ago 11:51
5,Casa de condominio á venda no Passaré,casa,499.000,3,4,141,,Fortaleza, Conjunto Ceará I,17 de ago 11:46
6,Casa Alto Padrão para Venda em Maraponga Fortaleza-CE,casa,2.600.000,5,5,700,,Fortaleza, Jardim Cearense,17 de ago 11:43
7,Sua chance chegou para comprar sua casa!!,casa,1,3,3,175,,Fortaleza, Mondubim,17 de ago 11:38
8,Casa Autran Nunes,casa,220.000,3,2,,,Fortaleza, Autran Nunes,17 de ago 11:35
9,Casa a venda no Siqueira,casa,140.000,2,2,160,1,Fortaleza, Siqueira,17 de ago 11:24
10,Venda de casa,casa,280.000,3,3,190,,Juazeiro do Norte, Triângulo,17 de ago 11:18
11,Casa em Condomínio Lake Living à venda 3 dormitórios - Eusébio-CE,casa,539.000,3,3,92,,Fortaleza, Engenheiro Luciano Cavalcante,17 de ago 11:17
12,Casa com 3 quartos no Eusébio em condomínio fechado,casa,895.000,3,4,171,,Eusébio,,17 de ago 11:06
13,Casa em Beberibe aceito troca de veículo,casa,185.000,3,2,200,1,Beberibe,,17 de ago 11:06
14,Casa 3 dormitórios à venda Eusébio-Pires Façanha,casa,359.900,3,2,90,,Eusébio,,17 de ago 11:05
15,"Casa com 3 dormitórios à venda, 108 m² por R$ 450.000,00 - Coité - Eusébio/CE",casa,450.000,3,3,108,,Eusébio,,17 de ago 11:01
16,Casa duplex solta com 3 quartos no bairro Edson Queiroz,casa,569.000,3,3,180,,Fortaleza, Edson Queiroz,17 de ago 11:01
17,"Casa 2 quartos Siquera, Jardim Jatoba",casa,60.000,2,,,,Fortaleza, Siqueira,17 de ago 10:59
18,Casa Duplex 3 suítes - Urucunema - Eusébio/CE,casa,399.900,3,3,152,,Eusébio,,17 de ago 10:58
19,"Ótimo imóvel de repasse, recebo carro e moto no negócio.",casa,,2,1,118,1,Itaitinga,,25-08-2024  10:58
20,"Casa com 3 dormitórios à venda, 118 m² por R$ 472.900,00 - Timbu - Eusébio/CE",casa,472.900,3,3,118,,Eusébio, Timbu,17 de ago 10:53
21,"Casa em condomínio com 4 dormitórios, 292 m² - venda por R$ 1.400.000 ou aluguel por R$ 8.",casa,1.400.000,4,5,292,,Eusébio,,17 de ago 10:53
22,"Casa com 7 dormitórios à venda, 400 m² por R$ 3.200.000,00 - Maporanga - Fortaleza/CE",casa,3.200.000,5,5,400,,Fortaleza, Jardim Cearense,17 de ago 10:51
23,"Casa à venda, Parque Potira (Jurema), Caucaia, CE",casa,210.000,3,1,79,,Caucaia, Parque Potira (Jurema),17 de ago 10:42
24,"Condomínio Alphaville Fortaleza, Casa, área total 540,43m², área construída 436,00m², Cara",casa,4.200.000,4,5,436,,Eusébio,,17 de ago 10:40
25,"Alphaville Fortaleza, Casa nova e moderna, 481,00m², Cararu, Eusébio/CE",casa,4.650.000,5,5,481,,Fortaleza, Sabiaguaba,17 de ago 10:37
26,Sobrado para venda possui 110 metros quadrados com 3 quartos em Icaraí - Caucaia - CE,casa,209.900,3,2,110,,Caucaia, Icaraí,17 de ago 10:36
27,Duplex com Documentação Grátis no Luzardo Viana,casa,460.000,3,3,131,,Maracanaú, Luzardo Viana,17 de ago 10:28
28,VENDO CASA,casa,110.000,2,2,,,Fortaleza, Barra do Ceará,17 de ago 10:04
29,"Casa 2 Quartos, Sala, Cozinha, área de serviço, banheiro, 1 vaga de garagem",casa,60.000,2,1,40,1,Fortaleza, Barroso,17 de ago 09:50
30,Casa duplex com 3 suítes no Eusébio,casa,530.000,3,4,122,,Eusébio,,17 de ago 09:27
31,Vila com 11 Casas para investidores,casa,600.000,2,1,40,1,Fortaleza, Barroso,17 de ago 09:27
32,"CASA A VENDA NO EUSÉBIO A 3MIN DO CENTRO , ACEITA FINANCIAMENTO",casa,295.000,3,2,83,,Eusébio, Urucunema,17 de ago 09:22
33,Sobrado para venda possui 180 metros quadrados com 3 quartos em Coité - Eusébio - CE,casa,450.000,3,4,180,,Eusébio, Coité,17 de ago 09:20
34,Sobrado para venda tem 500 metros quadrados com 2 quartos em Eusebio - Eusébio - CE,casa,800.000,2,2,500,,Eusébio,,17 de ago 09:19
35,Sobrado para venda possui 114 metros quadrados com 3 quartos em Guajiru - Fortaleza - CE,casa,370.000,3,3,114,,Fortaleza, Guajeru,17 de ago 09:19
36,Sobrado para venda com 90 metros quadrados com 3 quartos em Lagoa Redonda - Fortaleza - CE,casa,420.000,3,4,90,,Fortaleza, Lagoa Redonda,17 de ago 09:19
37,CASA DUPLEX NO EUSÉBIO EM RUA PRIVATIVA,casa,579.000,4,4,112,,Eusébio, Olho D'água,17 de ago 09:19
38,Sobrado para venda com 254 metros quadrados com 4 quartos em Cidade Alpha - Eusébio - CE,casa,1.790.000,4,5,254,,Eusébio, Cidade Alpha,17 de ago 09:18
39,Casa para venda tem 236 metros quadrados com 3 quartos em Eusebio - Eusébio - CE,casa,539.000,3,4,236,,Eusébio,,17 de ago 09:17
40,CASA A VENDA NO EUSÉBIO COM AMPLO ESPAÇO DE TERRENO AGENDE UMA VISITA NO LOCAL,casa,550.000,4,4,140,,Eusébio, Pires Façanha,17 de ago 09:13
